"ID"	"CPT0001550001"	"CPT0001540009"	"CPT0000790001"	"CPT0000780007"	"CPT0066470004"	"CPT0066430001"	"CPT0006440003"	"CPT0006530001"	"CPT0020020001"	"CPT0019990003"
"KDM2B"	-0.132801758765692	0.289869594264268	-0.117291966606166	0.315012441663606	0.589486844115595	-0.493933663671692	0.257543034626958	-0.172012533902749	-0.377317199951645	0.229064176380791
"KDM3A"	-0.141235224922577	0.469784151084667	-0.211082948350228	0.612005671841476	-0.168877331356158	-0.402008409410368	0.748231237908198	-0.1407606892858	-0.232242409378644	-0.0495347143824194
"KDM3B"	0.00333400184204613	0.245731321056017	-0.124518117323082	-0.029132680476108	0.213536677819147	-0.123059137455824	-0.00492162904959932	0.052076898268287	-0.0480493165497048	0.0643532811444573
"KDM4A"	-0.00788515380186045	-0.0365752740431125	-0.0743723810963792	-0.0507575675200606	-0.840659088177267	-0.187511520105149	-0.362709962018281	0.75883261921877	0.513783610516265	-1.48339377329574
"KDM4B"	0.580280637253018	0.526054526777097	-0.404053572231556	0.932176590870353	-0.350714182040093	-0.630868804378936	-0.209886954161083	-0.473778618517369	-0.148193319277753	-0.0425486646801265
"KDM5A"	0.0974746299582842	0.11952037807197	-0.0328998583405799	0.133118685262585	0.767621253909789	-0.303399195828255	-0.244462041106274	-0.400845217502895	0.180263404758925	0.610196317968627
"KDM5C"	0.118789949501494	0.0125811301376821	0.0259499267847745	-0.169903119632376	0.648908816245747	-0.0976347264665867	-0.0954993851540376	-0.168072884401948	0.0039339447090324	0.371930824372888
"KDM6A"	-0.0769687664088497	-0.0804969756032702	-0.16439602505044	0.194416959091066	-0.444667791022289	0.171217076364937	0.0196643588773833	0.0238074463963703	-0.106431419602315	-0.610869974972707
"KDM8"	0.0715642764384641	0.315061112102829	0.206722731057336	-0.0467457701323384	-0.0316536252486139	-0.0480296155984943	0.101946382079437	-0.183404812930123	0.0703351051664474	-0.200744075814678
"KDSR"	-0.377200684467379	0.500524389942027	0.131090327226334	-0.402899273073214	-0.0319853064788869	-0.0187420952110225	0.337252694591647	0.101561405828683	-0.189638523412424	-0.119069404896742
"KEAP1"	-0.0406355182313389	-0.135003594090088	-0.0194119316691972	-0.0662032597267328	-0.0398076226721201	0.156394569673912	-0.114006542937019	-0.0167310704395457	-0.0472097956677159	-0.0854368113060888
"KHDC4"	0.049730897240837	-0.0711885447576156	-0.133616015639459	0.066898761836732	0.123007809000425	-0.221446075355617	0.190239165932002	-0.071641063460073	-0.00587852353408226	0.120778232826197
"KHDRBS1"	0.0177051027760724	0.30839101374728	0.0664294690073892	0.0993526819451115	0.340960268234764	0.0128543881391077	0.343202815290152	0.117625138930932	-0.0142985169197018	0.0536235246493595
"KHDRBS3"	0.287682253553265	-0.0629060096943193	0.358259738799303	-0.0494255887264605	0.268212194727866	0.0377286722101084	-0.134167637411347	0.0204524375170059	0.044053652496952	0.180989808147663
"KHK"	-0.0302191468258715	-0.23353242620881	0.715587945049878	-0.73056344320217	-0.0914618019675443	0.816502311553798	-0.807015154934064	-0.105831390618715	0.433520460582833	-0.0266366078008251
"KHNYN"	-0.0822257727041008	0.34185415146204	-0.229009444290433	0.384604498809339	0.328944504643887	-0.26436297625991	0.281098549880337	-0.0490878181210509	-0.142500059740702	0.233086947855748
"KHSRP"	-0.014697182437465	-0.0879677414303439	-0.0736514974819013	0.0531183472004776	0.162531706105397	-0.0407076405421803	0.206620730297311	0.119661982844155	-0.00890438809382561	-0.0701171767710008
"KIAA0040"	0.651037423630107	-0.989479281446107	0.508493505122909	-0.598436270589016	0.533585827294364	0.431883250785063	-0.679465718323962	0.139579473973523	0.643296366734515	-0.0726174902400581
"KIAA0100"	-0.0356271347692594	0.000191493389455871	0.388135837687757	-0.499242850521764	-0.0495671672515627	0.359611104350089	-0.287642245289903	0.191290832665447	0.17743962190676	-0.172656433634773
"KIAA0232"	-0.340746929600811	0.0304950862950662	-0.193226733388039	0.115649387451537	0.1586033301628	0.49326361065335	-0.108255599015085	-0.00319208423922598	0.00274541891295474	-0.305061970162202
"KIAA0319L"	-0.0109018423092251	-0.130480701074803	0.448182931210206	-0.285419047726402	-0.00887072550592449	0.434060964448189	-0.254472736330183	0.0750857327588224	0.120291747446109	0.0682529521697592
"KIAA0355"	0.112157090914021	-0.415314302517802	-0.0187085581912939	-0.0404559935214158	0.566350951702063	0.495685565062217	0.143646416763463	-0.0288869769086983	0.438330222579207	0.190711926883376
"KIAA0391"	0.116292853533611	-0.786440045721786	0.608170347968196	-0.775167435413434	-0.81741128685313	0.335700590369503	-0.915057942912485	0.138914065981675	0.618334914560111	-0.666596655994344
